pseudoID,factor_1,factor_2,factor_2a,factor_3,factor_4,factor_5,factor_5a,factor_6,factor_7,factor_8,factor_9,allRaces,race,sex,psa_court_case_eligible_booking,psa_outcome_eligible,fta_points,nca_points,nvca_points,fta_score,nca_score,nvca_score,nvca_flag,fta,nca,nvca,time_at_risk_fta,time_at_risk_nca,time_at_risk_nvca_new,race1,sex1,release
3561518015,1,1,1,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Detained,2,3,3,3,3,3,0,,,,,,,0,0,0
7965222250,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,319.0,319.0,319.0,0,1,1
2621297917,0,1,0,1,1,0,1,2,0,0,1,Black,Non-white,Male,1,Detained,2,7,5,3,5,5,1,,,,,,,0,1,0
3624598890,0,1,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,4,2,2,4,2,2,0,,,,,,,0,1,0
8394471609,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
8346613663,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
4592965042,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,772.0,772.0,772.0,1,1,1
1041965096,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,943.0,943.0,943.0,1,1,1
4309330765,0,1,0,0,1,0,1,0,1,0,0,Black,Non-white,Female,1,Released,3,2,3,4,2,3,0,0.0,0.0,0.0,525.0,525.0,525.0,0,0,1
6032280159,0,0,0,1,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,3,4,1,4,3,1,0,1.0,1.0,0.0,760.0,331.0,772.0,0,1,1
4941541006,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
7055499781,0,1,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,2,1,1,2,0,0.0,1.0,0.0,1025.0,113.0,1025.0,1,0,1
5783757585,0,0,0,0,1,1,1,2,1,0,1,Black,Non-white,Male,1,Detained,3,6,2,4,4,2,0,,,,,,,0,1,0
4410119064,0,0,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,28.0,28.0,28.0,0,1,1
3646423170,0,0,0,0,1,1,1,2,1,1,0,Black,Non-white,Male,1,Released,4,4,2,4,3,2,0,0.0,0.0,0.0,212.0,212.0,212.0,0,1,1
8856066275,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,184.0,184.0,184.0,0,1,1
586768321,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,6,7,2,5,5,2,0,,,,,,,0,1,0
1292249858,0,0,0,1,1,1,1,2,1,1,1,Black,Non-white,Male,1,Detained,5,9,3,5,6,3,0,,,,,,,0,1,0
1095611026,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
3785304003,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
8301320106,1,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Female,1,Released,4,4,0,4,3,1,0,0.0,0.0,0.0,466.0,466.0,466.0,0,0,1
1343618613,0,0,0,0,1,1,1,1,1,0,1,Black,Non-white,Male,1,Released,3,6,2,4,4,2,0,0.0,0.0,0.0,266.0,266.0,266.0,0,1,1
1356998967,1,0,0,1,1,0,1,1,0,1,1,Black,Non-white,Female,1,Detained,3,9,3,4,6,3,0,,,,,,,0,0,0
1700365561,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,935.0,935.0,935.0,0,1,1
3636774374,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,52.0,52.0,52.0,0,0,1
2388421902,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,1.0,1.0,0.0,921.0,25.0,1036.0,0,1,1
2914213654,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
3461786099,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,3,3,2,3,3,0,0.0,0.0,0.0,19.0,19.0,19.0,0,1,1
541690704,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
4056906923,0,0,0,1,1,1,1,1,1,1,1,Black,Non-white,Male,1,Detained,5,9,3,5,6,3,0,,,,,,,0,1,0
2486669735,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Detained,1,1,1,2,2,1,0,,,,,,,0,0,0
294713329,0,0,0,0,1,1,1,2,0,0,1,White,White,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,1,1,0
2924056135,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,0,0,2,1,1,2,0,,,,,,,0,0,0
2579665948,0,0,0,0,1,0,1,1,0,0,0,Black,Non-white,Male,1,Released,1,2,2,2,2,2,0,0.0,0.0,0.0,41.0,41.0,41.0,0,1,1
8577844157,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,652.0,652.0,652.0,0,1,1
2114824593,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,19.0,19.0,19.0,0,0,1
8746818736,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,1.0,0.0,58.0,2.0,58.0,0,1,1
1927529798,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,787.0,787.0,787.0,1,1,1
5895991188,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,1,2,2,1,0,,,,,,,0,1,0
4017867706,0,1,0,0,1,1,1,1,0,1,1,Black,Non-white,Female,1,Released,2,5,4,3,4,4,1,0.0,0.0,0.0,75.0,75.0,75.0,0,0,1
2153718376,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,1.0,0.0,0.0,466.0,1037.0,1037.0,0,1,1
3836328496,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
5913047597,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,409.0,409.0,409.0,0,1,1
2372214474,0,0,0,1,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,2,8,3,3,5,3,0,,,,,,,0,1,0
2885562422,0,0,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Detained,1,0,0,2,1,1,0,,,,,,,0,1,0
6633663296,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
4350351470,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,43.0,43.0,43.0,0,1,1
4100142923,0,0,0,0,1,1,1,0,1,1,1,Black,Non-white,Male,1,Detained,4,5,1,4,4,1,0,,,,,,,0,1,0
203046801,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
1634395446,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,3,8,3,4,5,3,0,0.0,1.0,1.0,638.0,171.0,171.0,0,1,1
6415546576,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
2542006455,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,1,1,3,2,1,0,,,,,,,0,1,0
6113846652,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,1.0,0.0,273.0,250.0,273.0,0,1,1
6173375009,1,1,0,1,0,1,1,1,0,0,0,Black,Non-white,Male,1,Detained,2,7,5,3,5,5,1,,,,,,,0,1,0
4150949660,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,51.0,51.0,51.0,0,1,1
8291673732,0,0,0,1,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,5,5,1,5,4,1,0,1.0,1.0,0.0,786.0,885.0,1037.0,0,1,1
6717753719,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,723.0,723.0,723.0,0,1,1
6632456189,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,1037.0,1037.0,1037.0,0,0,1
8029063192,0,1,0,1,0,0,0,0,0,0,0,White,White,Male,1,Released,1,3,3,2,3,3,0,0.0,0.0,0.0,749.0,749.0,749.0,1,1,1
4405321218,0,1,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,5,4,2,4,4,1,0.0,0.0,0.0,930.0,930.0,930.0,0,1,1
6695588695,0,0,0,1,1,1,1,1,2,1,0,Black,Non-white,Male,1,Released,7,8,3,6,5,3,0,0.0,0.0,0.0,36.0,36.0,36.0,0,1,1
3937979978,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,10.0,10.0,10.0,0,1,1
4983017153,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,4,1,3,3,1,0,,,,,,,0,1,0
5986054645,0,1,0,1,1,1,1,0,2,1,1,Black,Non-white,Male,1,Released,7,9,4,6,6,4,1,1.0,1.0,1.0,124.0,121.0,121.0,0,1,1
5960318375,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,135.0,135.0,135.0,0,0,1
6298495773,0,1,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,3,3,2,3,0,0.0,0.0,0.0,9.0,9.0,9.0,0,1,1
5762296921,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,192.0,192.0,192.0,0,0,1
3388287440,0,0,0,0,0,1,1,2,0,0,0,Black,Non-white,Male,1,Detained,1,2,2,2,2,2,0,,,,,,,0,1,0
4475581374,0,1,0,0,0,1,1,2,0,0,0,Black,Non-white,Male,1,Detained,1,2,4,2,2,4,1,,,,,,,0,1,0
3606236475,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,0,1
2267514398,1,1,1,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,5,4,2,4,4,1,0.0,1.0,1.0,372.0,69.0,69.0,0,1,1
8057474082,0,0,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Released,1,0,0,2,1,1,0,0.0,0.0,0.0,134.0,134.0,134.0,0,1,1
8787642543,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,,,,1,1,1
2569011176,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
2269684900,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
1624409273,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Male,1,Released,3,2,1,4,2,1,0,0.0,1.0,0.0,1036.0,45.0,1036.0,0,1,1
6904727256,0,0,0,0,1,1,1,0,1,1,1,Black,Non-white,Male,1,Released,4,5,1,4,4,1,0,0.0,0.0,0.0,1035.0,1035.0,1035.0,0,1,1
5528584429,1,1,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,4,2,4,3,2,0,0.0,0.0,0.0,161.0,161.0,161.0,0,1,1
6781134527,0,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Released,2,4,1,3,3,1,0,0.0,0.0,0.0,45.0,45.0,45.0,0,1,1
2207621776,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,1.0,1.0,714.0,202.0,209.0,0,1,1
4123074224,0,1,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Released,2,1,2,3,2,2,0,0.0,0.0,0.0,240.0,240.0,240.0,0,0,1
3178959831,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,49.0,49.0,49.0,0,0,1
270862313,0,0,0,0,0,0,0,0,1,1,0,Black,Non-white,Male,1,Released,3,1,0,4,2,1,0,0.0,0.0,0.0,87.0,87.0,87.0,0,1,1
5378448019,1,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,1,5,3,2,4,3,0,1.0,1.0,1.0,331.0,223.0,223.0,0,1,1
1382074376,0,0,0,1,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,3,4,2,4,3,2,0,0.0,0.0,0.0,87.0,87.0,87.0,0,1,1
2528480803,0,0,0,0,1,1,1,2,1,1,1,Black,Non-white,Male,1,Detained,4,6,2,4,4,2,0,,,,,,,0,1,0
8197644650,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,3,1,2,3,0,0.0,1.0,0.0,1021.0,164.0,1021.0,0,1,1
2018354512,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,,,,0,1,1
5826201567,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
4610454084,0,0,0,1,1,1,1,1,1,1,1,Black,Non-white,Male,1,Detained,5,9,3,5,6,3,0,,,,,,,0,1,0
649728319,0,0,0,0,0,0,0,0,1,1,0,White,White,Male,1,Released,3,1,0,4,2,1,0,1.0,1.0,0.0,101.0,376.0,710.0,1,1,1
8897126505,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,827.0,827.0,827.0,0,0,1
474066922,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,190.0,190.0,190.0,0,0,1
7463671028,0,0,0,0,1,1,1,0,0,1,0,White,White,Male,1,Released,2,2,1,3,2,1,0,1.0,1.0,0.0,741.0,70.0,748.0,1,1,1
8332221724,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,1036.0,1036.0,1036.0,0,1,1
6522492859,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,0,0,2,1,1,2,0,,,,,,,0,0,0
4452469826,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
4307561252,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
1270692049,0,0,0,0,1,1,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,2,1,3,2,1,0,,,,,,,0,1,0
5239947533,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
1760933170,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,11.0,11.0,11.0,0,1,1
5616846002,0,0,0,1,1,0,1,0,0,0,0,White,White,Male,1,Released,2,4,2,3,3,2,0,1.0,1.0,0.0,399.0,106.0,448.0,1,1,1
1415619203,0,1,0,0,1,0,1,1,0,0,0,Black,Non-white,Male,1,Detained,1,2,4,2,2,4,1,,,,,,,0,1,0
7406709013,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,171.0,171.0,171.0,0,0,1
3293360980,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,252.0,252.0,252.0,0,0,1
24882116,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
2606935627,0,1,0,1,1,0,1,0,2,0,0,Black,Non-white,Male,1,Detained,6,6,4,5,4,4,1,,,,,,,0,1,0
7950854079,0,1,0,0,1,1,1,2,0,0,0,Black,Non-white,Male,1,Released,1,3,4,2,3,4,1,0.0,0.0,0.0,168.0,168.0,168.0,0,1,1
8551921794,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
2809258049,0,0,0,0,0,0,0,0,0,1,0,White,White,Female,1,Released,1,0,0,2,1,1,0,0.0,1.0,0.0,562.0,209.0,562.0,1,0,1
8344229235,0,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,130.0,130.0,130.0,0,0,1
6144062330,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
7975847326,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,1,2,2,1,0,,,,,,,0,1,0
2767971171,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,0,1
5728179013,0,0,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Released,1,0,0,2,1,1,0,0.0,0.0,0.0,,,,0,1,1
4730429556,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
3560748592,0,0,0,1,1,1,1,0,2,1,0,Black,Non-white,Male,1,Released,7,7,2,6,5,2,0,0.0,0.0,0.0,87.0,87.0,87.0,0,1,1
71221767,0,0,0,0,1,1,1,1,1,0,1,Black,Non-white,Male,1,Detained,3,6,2,4,4,2,0,,,,,,,0,1,0
8870874672,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,,,,0,1,1
6700264760,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
6968626076,0,0,0,1,1,0,1,0,0,0,0,White,White,Female,1,Detained,2,4,2,3,3,2,0,,,,,,,1,0,0
4491114009,0,1,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Detained,1,0,2,2,1,2,0,,,,,,,0,1,0
1956173366,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,,,,0,1,1
8396891344,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Female,1,Released,3,2,1,4,2,1,0,1.0,0.0,0.0,575.0,642.0,642.0,0,0,1
2732783181,0,1,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,3,2,2,3,0,,,,,,,0,1,0
404108710,0,0,0,0,0,1,1,1,0,0,0,Black,Non-white,Male,1,Detained,1,2,2,2,2,2,0,,,,,,,0,1,0
7769273317,0,0,0,0,1,0,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,3,1,3,3,1,0,,,,,,,0,1,0
3804323909,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
6152014963,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,,,,0,1,1
5177404281,0,0,0,0,1,1,1,0,2,1,1,Black,Non-white,Male,1,Detained,6,6,1,5,4,1,0,,,,,,,0,1,0
7378744758,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
3861956577,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,44.0,44.0,44.0,0,1,1
7539403413,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,6,7,2,5,5,2,0,,,,,,,0,1,0
2020129806,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,82.0,82.0,82.0,0,1,1
3825203874,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
7580356007,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,,,,0,1,1
4101616200,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,0,1
5599311192,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,,,,0,1,1
8508074719,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,3,2,3,3,0,0.0,0.0,0.0,1020.0,1020.0,1020.0,0,1,1
1934415798,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Detained,0,0,2,1,1,2,0,,,,,,,0,0,0
572507599,0,0,0,0,1,1,1,2,2,1,0,Black,Non-white,Male,1,Released,6,5,2,5,4,2,0,0.0,0.0,0.0,,,,0,1,1
2185768579,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,198.0,198.0,198.0,0,0,1
8202172834,0,1,0,1,1,1,1,2,2,1,1,Black,Non-white,Male,1,Released,7,10,5,6,6,5,1,0.0,0.0,0.0,248.0,248.0,248.0,0,1,1
5056273380,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
8990273638,0,0,0,0,1,1,1,0,1,1,0,Black,Non-white,Male,1,Detained,4,3,1,4,3,1,0,,,,,,,0,1,0
4815825579,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,51.0,51.0,51.0,0,1,1
3094033997,0,0,0,0,0,1,1,1,2,1,0,Black,Non-white,Male,1,Detained,6,4,2,5,3,2,0,,,,,,,0,1,0
1540457086,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
4904771373,0,0,0,0,1,1,1,2,1,0,1,Black,Non-white,Male,1,Released,3,6,2,4,4,2,0,0.0,1.0,1.0,467.0,237.0,278.0,0,1,1
1793245499,0,0,0,0,1,1,1,1,2,0,0,Black,Non-white,Male,1,Released,5,5,2,5,4,2,0,0.0,1.0,1.0,294.0,248.0,248.0,0,1,1
198759192,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,1.0,0.0,1035.0,759.0,1035.0,0,1,1
1450304520,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,1034.0,1034.0,1034.0,0,1,1
896516075,0,0,0,0,1,1,1,0,2,1,1,Black,Non-white,Male,1,Detained,6,6,1,5,4,1,0,,,,,,,0,1,0
1843862115,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Detained,2,1,0,3,2,1,0,,,,,,,0,1,0
893695876,0,0,0,0,0,1,1,0,0,1,0,Black,Non-white,Female,1,Detained,2,1,1,3,2,1,0,,,,,,,0,0,0
8961662261,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,328.0,328.0,328.0,0,1,1
8653983956,1,0,0,0,0,0,0,0,0,1,0,Black,Non-white,Male,1,Released,1,2,0,2,2,1,0,1.0,1.0,0.0,520.0,80.0,538.0,0,1,1
2568290437,0,0,0,1,1,0,1,0,0,1,1,Black,Non-white,Male,1,Detained,3,6,2,4,4,2,0,,,,,,,0,1,0
3983641626,1,1,1,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Detained,4,4,3,4,3,3,0,,,,,,,0,1,0
7722898919,0,1,0,1,1,1,1,1,1,1,0,White,White,Male,1,Detained,5,7,5,5,5,5,1,,,,,,,1,1,0
8576552611,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,1,2,2,1,0,1.0,1.0,0.0,51.0,145.0,1035.0,1,1,1
4152457992,0,0,0,0,1,0,1,1,0,0,0,Black,Non-white,Male,1,Released,1,2,2,2,2,2,0,0.0,0.0,0.0,44.0,44.0,44.0,0,1,1
4104222610,0,0,0,0,1,1,1,0,0,0,0,White,White,Male,1,Released,1,2,1,2,2,1,0,0.0,0.0,0.0,102.0,102.0,102.0,1,1,1
2563105472,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Released,1,2,1,2,2,1,0,0.0,0.0,0.0,3.0,3.0,3.0,0,1,1
7635733957,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,19.0,19.0,19.0,0,1,1
1118572964,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,41.0,41.0,41.0,0,1,1
8708510282,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
746451670,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,28.0,28.0,28.0,0,1,1
1638253885,0,0,0,0,1,0,1,0,0,1,0,White,White,Female,1,Released,2,1,1,3,2,1,0,0.0,0.0,0.0,50.0,50.0,50.0,1,0,1
1631370809,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,1.0,0.0,0.0,341.0,977.0,977.0,0,0,1
2372143560,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,3,2,2,3,0,,,,,,,0,1,0
1578192967,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,1.0,0.0,481.0,399.0,481.0,0,1,1
4404436178,0,0,0,0,1,1,1,1,1,1,1,Black,Non-white,Male,1,Released,4,6,2,4,4,2,0,0.0,0.0,0.0,2.0,2.0,2.0,0,1,1
2761510031,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,4,3,2,3,3,0,,,,,,,0,1,0
611161217,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
